experiment_accession	assay	gene_id	specificity_score	marker_gene_rank	expression_unit	expression_level	gene_name	assay_id
E-GEOD-62671	zeitgeber time 3	CHLRE_02g076650v5	NULL	NULL	tpms	41	Cre02.g076650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g076650v5	NULL	NULL	tpms	59	Cre02.g076650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g076650v5	NULL	NULL	tpms	57	Cre02.g076650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g729301v5	NULL	NULL	tpms	0.4	Cre17.g729301	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g729301v5	0.2743	57	tpms	5	Cre17.g729301	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g729301v5	NULL	NULL	tpms	0.7	Cre17.g729301	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g729301v5	NULL	NULL	tpms	1	Cre17.g729301	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g729301v5	NULL	NULL	tpms	0.8	Cre17.g729301	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g219925v5	NULL	NULL	tpms	45	Cre04.g219925	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g219925v5	NULL	NULL	tpms	34	Cre04.g219925	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g219925v5	NULL	NULL	tpms	37	Cre04.g219925	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g219925v5	NULL	NULL	tpms	52	Cre04.g219925	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g219925v5	0.2757	58	tpms	190	Cre04.g219925	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g219925v5	NULL	NULL	tpms	32	Cre04.g219925	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g219925v5	NULL	NULL	tpms	34	Cre04.g219925	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g219925v5	NULL	NULL	tpms	19	Cre04.g219925	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g391689v5	NULL	NULL	tpms	0.8	Cre09.g391689	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g391689v5	NULL	NULL	tpms	0.7	Cre09.g391689	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g391689v5	NULL	NULL	tpms	1	Cre09.g391689	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g391689v5	NULL	NULL	tpms	0.7	Cre09.g391689	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g391689v5	0.2766	59	tpms	4	Cre09.g391689	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g391689v5	NULL	NULL	tpms	0.8	Cre09.g391689	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g391689v5	NULL	NULL	tpms	1	Cre09.g391689	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g391689v5	NULL	NULL	tpms	0.1	Cre09.g391689	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_05g230650v5	NULL	NULL	tpms	12	Cre05.g230650	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_05g230650v5	NULL	NULL	tpms	14	Cre05.g230650	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_05g230650v5	NULL	NULL	tpms	13	Cre05.g230650	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_05g230650v5	NULL	NULL	tpms	8	Cre05.g230650	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_05g230650v5	0.2769	60	tpms	49	Cre05.g230650	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_05g230650v5	NULL	NULL	tpms	10	Cre05.g230650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_05g230650v5	NULL	NULL	tpms	9	Cre05.g230650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_05g230650v5	NULL	NULL	tpms	8	Cre05.g230650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g191300v5	NULL	NULL	tpms	26	Cre03.g191300	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g191300v5	NULL	NULL	tpms	25	Cre03.g191300	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g191300v5	NULL	NULL	tpms	48	Cre03.g191300	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g191300v5	NULL	NULL	tpms	25	Cre03.g191300	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g191300v5	0.2791	61	tpms	172	Cre03.g191300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g191300v5	NULL	NULL	tpms	7	Cre03.g191300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g191300v5	NULL	NULL	tpms	9	Cre03.g191300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g191300v5	NULL	NULL	tpms	7	Cre03.g191300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467615v5	NULL	NULL	tpms	0.7	Cre11.g467615	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467615v5	NULL	NULL	tpms	0.1	Cre11.g467615	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467615v5	0.2798	62	tpms	7	Cre11.g467615	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467615v5	NULL	NULL	tpms	1	Cre11.g467615	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467615v5	NULL	NULL	tpms	2	Cre11.g467615	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467615v5	NULL	NULL	tpms	0.2	Cre11.g467615	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g395213v5	NULL	NULL	tpms	20	Cre09.g395213	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g395213v5	NULL	NULL	tpms	89	Cre09.g395213	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g395213v5	NULL	NULL	tpms	17	Cre09.g395213	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g395213v5	NULL	NULL	tpms	2	Cre09.g395213	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g395213v5	0.2845	63	tpms	375	Cre09.g395213	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g395213v5	NULL	NULL	tpms	33	Cre09.g395213	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g395213v5	NULL	NULL	tpms	108	Cre09.g395213	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g395213v5	NULL	NULL	tpms	34	Cre09.g395213	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g604905v5	NULL	NULL	tpms	4	Cre13.g604905	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g604905v5	NULL	NULL	tpms	1	Cre13.g604905	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g604905v5	NULL	NULL	tpms	2	Cre13.g604905	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g604905v5	NULL	NULL	tpms	4	Cre13.g604905	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g604905v5	0.2875	64	tpms	14	Cre13.g604905	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g604905v5	NULL	NULL	tpms	3	Cre13.g604905	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g604905v5	NULL	NULL	tpms	2	Cre13.g604905	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g604905v5	NULL	NULL	tpms	0.8	Cre13.g604905	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g387450v5	NULL	NULL	tpms	57	Cre09.g387450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g387450v5	NULL	NULL	tpms	40	Cre09.g387450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g387450v5	NULL	NULL	tpms	73	Cre09.g387450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g387450v5	NULL	NULL	tpms	51	Cre09.g387450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g387450v5	0.2898	65	tpms	251	Cre09.g387450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g387450v5	NULL	NULL	tpms	19	Cre09.g387450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g387450v5	NULL	NULL	tpms	19	Cre09.g387450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g387450v5	NULL	NULL	tpms	4	Cre09.g387450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g219950v5	NULL	NULL	tpms	11	Cre04.g219950	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g219950v5	NULL	NULL	tpms	10	Cre04.g219950	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g219950v5	NULL	NULL	tpms	9	Cre04.g219950	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g219950v5	NULL	NULL	tpms	15	Cre04.g219950	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g219950v5	0.2904	66	tpms	51	Cre04.g219950	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g219950v5	NULL	NULL	tpms	9	Cre04.g219950	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g219950v5	NULL	NULL	tpms	11	Cre04.g219950	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g219950v5	NULL	NULL	tpms	7	Cre04.g219950	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467559v5	NULL	NULL	tpms	3	Cre11.g467559	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467559v5	NULL	NULL	tpms	8	Cre11.g467559	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467559v5	NULL	NULL	tpms	6	Cre11.g467559	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467559v5	NULL	NULL	tpms	2	Cre11.g467559	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467559v5	0.2919	67	tpms	27	Cre11.g467559	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467559v5	NULL	NULL	tpms	2	Cre11.g467559	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467559v5	NULL	NULL	tpms	3	Cre11.g467559	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467559v5	NULL	NULL	tpms	3	Cre11.g467559	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_12g489300v5	NULL	NULL	tpms	11	Cre12.g489300	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_12g489300v5	NULL	NULL	tpms	28	Cre12.g489300	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_12g489300v5	NULL	NULL	tpms	16	Cre12.g489300	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_12g489300v5	NULL	NULL	tpms	10	Cre12.g489300	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_12g489300v5	0.2942	68	tpms	94	Cre12.g489300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g489300v5	NULL	NULL	tpms	13	Cre12.g489300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g489300v5	NULL	NULL	tpms	26	Cre12.g489300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g489300v5	NULL	NULL	tpms	15	Cre12.g489300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g746847v5	NULL	NULL	tpms	0.9	Cre17.g746847	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g746847v5	NULL	NULL	tpms	0.4	Cre17.g746847	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g746847v5	NULL	NULL	tpms	0.7	Cre17.g746847	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g746847v5	NULL	NULL	tpms	0.4	Cre17.g746847	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g746847v5	0.295	69	tpms	4	Cre17.g746847	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g746847v5	NULL	NULL	tpms	0.5	Cre17.g746847	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g746847v5	NULL	NULL	tpms	1	Cre17.g746847	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g746847v5	NULL	NULL	tpms	0.1	Cre17.g746847	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_08g374600v5	NULL	NULL	tpms	1	Cre08.g374600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_08g374600v5	NULL	NULL	tpms	0.8	Cre08.g374600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_08g374600v5	NULL	NULL	tpms	0.5	Cre08.g374600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_08g374600v5	NULL	NULL	tpms	0.6	Cre08.g374600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_08g374600v5	0.2996	70	tpms	5	Cre08.g374600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_08g374600v5	NULL	NULL	tpms	2	Cre08.g374600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_08g374600v5	NULL	NULL	tpms	1	Cre08.g374600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_08g374600v5	NULL	NULL	tpms	0.6	Cre08.g374600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g572600v5	NULL	NULL	tpms	28	Cre13.g572600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g572600v5	NULL	NULL	tpms	67	Cre13.g572600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g572600v5	NULL	NULL	tpms	86	Cre13.g572600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g572600v5	NULL	NULL	tpms	34	Cre13.g572600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g572600v5	0.2997	71	tpms	286	Cre13.g572600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g572600v5	NULL	NULL	tpms	13	Cre13.g572600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g572600v5	NULL	NULL	tpms	26	Cre13.g572600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g572600v5	NULL	NULL	tpms	62	Cre13.g572600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_12g541550v5	NULL	NULL	tpms	0.1	Cre12.g541550	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_12g541550v5	NULL	NULL	tpms	0.3	Cre12.g541550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_12g541550v5	NULL	NULL	tpms	0.1	Cre12.g541550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_12g541550v5	NULL	NULL	tpms	0	Cre12.g541550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_12g541550v5	NULL	NULL	tpms	0.1	Cre12.g541550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g541550v5	NULL	NULL	tpms	0.4	Cre12.g541550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g541550v5	0.2529	1	tpms	2	Cre12.g541550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g541550v5	NULL	NULL	tpms	0.3	Cre12.g541550	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g657200v5	NULL	NULL	tpms	3	Cre16.g657200	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g657200v5	NULL	NULL	tpms	2	Cre16.g657200	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g657200v5	NULL	NULL	tpms	2	Cre16.g657200	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g657200v5	NULL	NULL	tpms	2	Cre16.g657200	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g657200v5	NULL	NULL	tpms	3	Cre16.g657200	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g657200v5	NULL	NULL	tpms	5	Cre16.g657200	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g657200v5	0.2819	2	tpms	19	Cre16.g657200	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g657200v5	NULL	NULL	tpms	3	Cre16.g657200	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g718000v5	NULL	NULL	tpms	0.3	Cre17.g718000	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g718000v5	NULL	NULL	tpms	0	Cre17.g718000	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g718000v5	NULL	NULL	tpms	0.1	Cre17.g718000	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g718000v5	NULL	NULL	tpms	0.2	Cre17.g718000	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g718000v5	NULL	NULL	tpms	0.3	Cre17.g718000	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g718000v5	NULL	NULL	tpms	0.7	Cre17.g718000	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g718000v5	0.2892	3	tpms	2	Cre17.g718000	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g718000v5	NULL	NULL	tpms	0.2	Cre17.g718000	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g214600v5	NULL	NULL	tpms	0.2	Cre04.g214600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g214600v5	NULL	NULL	tpms	1	Cre04.g214600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g214600v5	NULL	NULL	tpms	0.7	Cre04.g214600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g214600v5	NULL	NULL	tpms	0.2	Cre04.g214600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g214600v5	NULL	NULL	tpms	0.2	Cre04.g214600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g214600v5	NULL	NULL	tpms	0.1	Cre04.g214600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g214600v5	NULL	NULL	tpms	0.3	Cre04.g214600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g214600v5	0.0529	1	tpms	19	Cre04.g214600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g714750v5	NULL	NULL	tpms	0.2	Cre17.g714750	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g714750v5	NULL	NULL	tpms	0.6	Cre17.g714750	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g714750v5	NULL	NULL	tpms	0.3	Cre17.g714750	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g714750v5	NULL	NULL	tpms	0.4	Cre17.g714750	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g714750v5	NULL	NULL	tpms	0.1	Cre17.g714750	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g714750v5	NULL	NULL	tpms	0.3	Cre17.g714750	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g714750v5	NULL	NULL	tpms	1	Cre17.g714750	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g714750v5	0.0702	2	tpms	19	Cre17.g714750	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g569450v5	NULL	NULL	tpms	0.5	Cre13.g569450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g569450v5	NULL	NULL	tpms	0.1	Cre13.g569450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g569450v5	NULL	NULL	tpms	0.8	Cre13.g569450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g569450v5	NULL	NULL	tpms	0.2	Cre13.g569450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g569450v5	NULL	NULL	tpms	0.4	Cre13.g569450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g569450v5	NULL	NULL	tpms	0.4	Cre13.g569450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g569450v5	NULL	NULL	tpms	0.7	Cre13.g569450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g569450v5	0.0921	3	tpms	8	Cre13.g569450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_05g238450v5	NULL	NULL	tpms	0.1	Cre05.g238450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_05g238450v5	NULL	NULL	tpms	0.3	Cre05.g238450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_05g238450v5	NULL	NULL	tpms	0.2	Cre05.g238450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_05g238450v5	NULL	NULL	tpms	0	Cre05.g238450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_05g238450v5	NULL	NULL	tpms	0	Cre05.g238450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_05g238450v5	NULL	NULL	tpms	0.1	Cre05.g238450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_05g238450v5	NULL	NULL	tpms	0.3	Cre05.g238450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_05g238450v5	0.1032	4	tpms	3	Cre05.g238450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g740800v5	NULL	NULL	tpms	0.7	Cre17.g740800	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g740800v5	NULL	NULL	tpms	2	Cre17.g740800	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g740800v5	NULL	NULL	tpms	2	Cre17.g740800	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g740800v5	NULL	NULL	tpms	0.7	Cre17.g740800	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g740800v5	NULL	NULL	tpms	0.3	Cre17.g740800	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g740800v5	NULL	NULL	tpms	1	Cre17.g740800	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g740800v5	NULL	NULL	tpms	2	Cre17.g740800	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g740800v5	0.1065	5	tpms	19	Cre17.g740800	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467599v5	NULL	NULL	tpms	0.7	Cre11.g467599	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467599v5	NULL	NULL	tpms	4	Cre11.g467599	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467599v5	NULL	NULL	tpms	1	Cre11.g467599	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467599v5	NULL	NULL	tpms	0.9	Cre11.g467599	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467599v5	NULL	NULL	tpms	0.8	Cre11.g467599	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467599v5	NULL	NULL	tpms	1	Cre11.g467599	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467599v5	NULL	NULL	tpms	19	Cre11.g467599	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467599v5	0.1107	6	tpms	173	Cre11.g467599	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467601v5	NULL	NULL	tpms	1	Cre11.g467601	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467601v5	NULL	NULL	tpms	7	Cre11.g467601	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467601v5	NULL	NULL	tpms	3	Cre11.g467601	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467601v5	NULL	NULL	tpms	2	Cre11.g467601	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467601v5	NULL	NULL	tpms	3	Cre11.g467601	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467601v5	NULL	NULL	tpms	3	Cre11.g467601	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467601v5	NULL	NULL	tpms	19	Cre11.g467601	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467601v5	0.1201	7	tpms	158	Cre11.g467601	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g437400v5	NULL	NULL	tpms	0.1	Cre10.g437400	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g437400v5	NULL	NULL	tpms	0.5	Cre10.g437400	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g437400v5	NULL	NULL	tpms	0.7	Cre10.g437400	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g437400v5	NULL	NULL	tpms	0.6	Cre10.g437400	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g437400v5	NULL	NULL	tpms	0.1	Cre10.g437400	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g437400v5	NULL	NULL	tpms	0.4	Cre10.g437400	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g437400v5	NULL	NULL	tpms	1	Cre10.g437400	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g437400v5	0.1224	8	tpms	8	Cre10.g437400	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g569400v5	NULL	NULL	tpms	2	Cre13.g569400	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g569400v5	NULL	NULL	tpms	1	Cre13.g569400	g2
