experiment_accession	assay	gene_id	specificity_score	marker_gene_rank	expression_unit	expression_level	gene_name	assay_id
E-GEOD-62671	zeitgeber time 15	CHLRE_13g569400v5	NULL	NULL	tpms	5	Cre13.g569400	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g569400v5	NULL	NULL	tpms	1	Cre13.g569400	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g569400v5	NULL	NULL	tpms	1	Cre13.g569400	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g569400v5	NULL	NULL	tpms	2	Cre13.g569400	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g569400v5	NULL	NULL	tpms	3	Cre13.g569400	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g569400v5	0.1294	9	tpms	36	Cre13.g569400	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g152200v5	NULL	NULL	tpms	0.1	Cre03.g152200	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g152200v5	NULL	NULL	tpms	0.9	Cre03.g152200	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g152200v5	NULL	NULL	tpms	0.7	Cre03.g152200	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g152200v5	NULL	NULL	tpms	1	Cre03.g152200	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g152200v5	NULL	NULL	tpms	0.2	Cre03.g152200	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g152200v5	NULL	NULL	tpms	0.3	Cre03.g152200	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g152200v5	NULL	NULL	tpms	1	Cre03.g152200	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g152200v5	0.1307	10	tpms	10	Cre03.g152200	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_07g326833v5	NULL	NULL	tpms	0.3	Cre07.g326833	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_07g326833v5	NULL	NULL	tpms	2	Cre07.g326833	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_07g326833v5	NULL	NULL	tpms	1	Cre07.g326833	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_07g326833v5	NULL	NULL	tpms	2	Cre07.g326833	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_07g326833v5	NULL	NULL	tpms	0.3	Cre07.g326833	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_07g326833v5	NULL	NULL	tpms	0.5	Cre07.g326833	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_07g326833v5	NULL	NULL	tpms	3	Cre07.g326833	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_07g326833v5	0.1451	11	tpms	23	Cre07.g326833	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g610250v5	NULL	NULL	tpms	0.1	Cre14.g610250	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g610250v5	NULL	NULL	tpms	1	Cre14.g610250	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g610250v5	NULL	NULL	tpms	0.8	Cre14.g610250	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g610250v5	NULL	NULL	tpms	1	Cre14.g610250	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g610250v5	NULL	NULL	tpms	0.2	Cre14.g610250	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g610250v5	NULL	NULL	tpms	0.1	Cre14.g610250	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g610250v5	NULL	NULL	tpms	0.7	Cre14.g610250	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g610250v5	0.1544	12	tpms	9	Cre14.g610250	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g027300v5	NULL	NULL	tpms	2	Cre01.g027300	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g027300v5	NULL	NULL	tpms	4	Cre01.g027300	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g027300v5	NULL	NULL	tpms	3	Cre01.g027300	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g027300v5	NULL	NULL	tpms	5	Cre01.g027300	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g027300v5	NULL	NULL	tpms	4	Cre01.g027300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g027300v5	NULL	NULL	tpms	2	Cre01.g027300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g027300v5	NULL	NULL	tpms	11	Cre01.g027300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g027300v5	0.1683	13	tpms	66	Cre01.g027300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g425050v5	NULL	NULL	tpms	5	Cre10.g425050	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g425050v5	NULL	NULL	tpms	0.8	Cre10.g425050	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g425050v5	NULL	NULL	tpms	0.8	Cre10.g425050	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g425050v5	NULL	NULL	tpms	1	Cre10.g425050	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g425050v5	NULL	NULL	tpms	2	Cre10.g425050	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g425050v5	NULL	NULL	tpms	7	Cre10.g425050	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g425050v5	NULL	NULL	tpms	6	Cre10.g425050	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g425050v5	0.1875	14	tpms	38	Cre10.g425050	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g120001v5	NULL	NULL	tpms	0.1	Cre02.g120001	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g120001v5	NULL	NULL	tpms	0.2	Cre02.g120001	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g120001v5	NULL	NULL	tpms	0.1	Cre02.g120001	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g120001v5	NULL	NULL	tpms	0.1	Cre02.g120001	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g120001v5	NULL	NULL	tpms	0.2	Cre02.g120001	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g120001v5	NULL	NULL	tpms	0	Cre02.g120001	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g120001v5	NULL	NULL	tpms	0.3	Cre02.g120001	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g120001v5	0.1899	15	tpms	2	Cre02.g120001	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g399915v5	NULL	NULL	tpms	1	Cre09.g399915	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g399915v5	NULL	NULL	tpms	2	Cre09.g399915	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g399915v5	NULL	NULL	tpms	2	Cre09.g399915	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g399915v5	NULL	NULL	tpms	1	Cre09.g399915	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g399915v5	NULL	NULL	tpms	1	Cre09.g399915	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g399915v5	NULL	NULL	tpms	1	Cre09.g399915	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g399915v5	NULL	NULL	tpms	2	Cre09.g399915	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g399915v5	0.1919	16	tpms	12	Cre09.g399915	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g413533v5	NULL	NULL	tpms	0.4	Cre09.g413533	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g413533v5	NULL	NULL	tpms	0.4	Cre09.g413533	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g413533v5	NULL	NULL	tpms	0.2	Cre09.g413533	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g413533v5	NULL	NULL	tpms	0.2	Cre09.g413533	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g413533v5	NULL	NULL	tpms	0.4	Cre09.g413533	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g413533v5	NULL	NULL	tpms	0.3	Cre09.g413533	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g413533v5	NULL	NULL	tpms	0.4	Cre09.g413533	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g413533v5	0.2181	17	tpms	2	Cre09.g413533	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g000150v5	NULL	NULL	tpms	0.4	Cre01.g000150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g000150v5	NULL	NULL	tpms	1	Cre01.g000150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g000150v5	NULL	NULL	tpms	0.1	Cre01.g000150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g000150v5	NULL	NULL	tpms	0.5	Cre01.g000150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g000150v5	NULL	NULL	tpms	0	Cre01.g000150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g000150v5	NULL	NULL	tpms	0.2	Cre01.g000150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g000150v5	NULL	NULL	tpms	0.3	Cre01.g000150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g000150v5	0.2289	18	tpms	5	Cre01.g000150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g691150v5	NULL	NULL	tpms	0.3	Cre16.g691150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g691150v5	NULL	NULL	tpms	2	Cre16.g691150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g691150v5	NULL	NULL	tpms	1	Cre16.g691150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g691150v5	NULL	NULL	tpms	0.6	Cre16.g691150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g691150v5	NULL	NULL	tpms	2	Cre16.g691150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g691150v5	NULL	NULL	tpms	0.4	Cre16.g691150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g691150v5	NULL	NULL	tpms	2	Cre16.g691150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g691150v5	0.2306	19	tpms	10	Cre16.g691150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g657600v5	NULL	NULL	tpms	0.3	Cre16.g657600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g657600v5	NULL	NULL	tpms	0.9	Cre16.g657600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g657600v5	NULL	NULL	tpms	0.4	Cre16.g657600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g657600v5	NULL	NULL	tpms	0.1	Cre16.g657600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g657600v5	NULL	NULL	tpms	0.3	Cre16.g657600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g657600v5	NULL	NULL	tpms	0.5	Cre16.g657600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g657600v5	NULL	NULL	tpms	0.7	Cre16.g657600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g657600v5	0.2374	20	tpms	4	Cre16.g657600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467594v5	NULL	NULL	tpms	0.5	Cre11.g467594	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467594v5	NULL	NULL	tpms	3	Cre11.g467594	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467594v5	NULL	NULL	tpms	1	Cre11.g467594	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467594v5	NULL	NULL	tpms	1	Cre11.g467594	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467594v5	NULL	NULL	tpms	1	Cre11.g467594	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467594v5	NULL	NULL	tpms	2	Cre11.g467594	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467594v5	NULL	NULL	tpms	26	Cre11.g467594	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467594v5	0.241	21	tpms	107	Cre11.g467594	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g152250v5	NULL	NULL	tpms	49	Cre03.g152250	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g152250v5	NULL	NULL	tpms	15	Cre03.g152250	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g152250v5	NULL	NULL	tpms	14	Cre03.g152250	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g152250v5	NULL	NULL	tpms	40	Cre03.g152250	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g152250v5	NULL	NULL	tpms	34	Cre03.g152250	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g152250v5	NULL	NULL	tpms	28	Cre03.g152250	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g152250v5	NULL	NULL	tpms	64	Cre03.g152250	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g152250v5	0.2453	22	tpms	261	Cre03.g152250	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g108150v5	NULL	NULL	tpms	8	Cre02.g108150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g108150v5	NULL	NULL	tpms	13	Cre02.g108150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g108150v5	NULL	NULL	tpms	0.6	Cre02.g108150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g108150v5	NULL	NULL	tpms	0.4	Cre02.g108150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g108150v5	NULL	NULL	tpms	2	Cre02.g108150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g108150v5	NULL	NULL	tpms	24	Cre02.g108150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g108150v5	NULL	NULL	tpms	24	Cre02.g108150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g108150v5	0.2532	23	tpms	95	Cre02.g108150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g009550v5	NULL	NULL	tpms	6	Cre01.g009550	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g009550v5	NULL	NULL	tpms	14	Cre01.g009550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g009550v5	NULL	NULL	tpms	12	Cre01.g009550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g009550v5	NULL	NULL	tpms	8	Cre01.g009550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g009550v5	NULL	NULL	tpms	4	Cre01.g009550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g009550v5	NULL	NULL	tpms	6	Cre01.g009550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g009550v5	NULL	NULL	tpms	6	Cre01.g009550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g009550v5	0.2585	24	tpms	53	Cre01.g009550	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g094700v5	NULL	NULL	tpms	2	Cre02.g094700	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g094700v5	NULL	NULL	tpms	1	Cre02.g094700	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g094700v5	NULL	NULL	tpms	1	Cre02.g094700	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g094700v5	NULL	NULL	tpms	0.7	Cre02.g094700	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g094700v5	NULL	NULL	tpms	1	Cre02.g094700	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g094700v5	NULL	NULL	tpms	4	Cre02.g094700	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g094700v5	NULL	NULL	tpms	5	Cre02.g094700	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g094700v5	0.262	25	tpms	18	Cre02.g094700	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g625600v5	NULL	NULL	tpms	3	Cre14.g625600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g625600v5	NULL	NULL	tpms	5	Cre14.g625600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g625600v5	NULL	NULL	tpms	2	Cre14.g625600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g625600v5	NULL	NULL	tpms	0.7	Cre14.g625600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g625600v5	NULL	NULL	tpms	2	Cre14.g625600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g625600v5	NULL	NULL	tpms	4	Cre14.g625600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g625600v5	NULL	NULL	tpms	4	Cre14.g625600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g625600v5	0.2679	26	tpms	20	Cre14.g625600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467593v5	NULL	NULL	tpms	1	Cre11.g467593	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467593v5	NULL	NULL	tpms	4	Cre11.g467593	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467593v5	NULL	NULL	tpms	2	Cre11.g467593	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467593v5	NULL	NULL	tpms	2	Cre11.g467593	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467593v5	NULL	NULL	tpms	3	Cre11.g467593	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467593v5	NULL	NULL	tpms	2	Cre11.g467593	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467593v5	NULL	NULL	tpms	25	Cre11.g467593	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467593v5	0.268	27	tpms	92	Cre11.g467593	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_06g302050v5	NULL	NULL	tpms	8	Cre06.g302050	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_06g302050v5	NULL	NULL	tpms	8	Cre06.g302050	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_06g302050v5	NULL	NULL	tpms	4	Cre06.g302050	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_06g302050v5	NULL	NULL	tpms	4	Cre06.g302050	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_06g302050v5	NULL	NULL	tpms	5	Cre06.g302050	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_06g302050v5	NULL	NULL	tpms	16	Cre06.g302050	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_06g302050v5	NULL	NULL	tpms	17	Cre06.g302050	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_06g302050v5	0.2714	28	tpms	63	Cre06.g302050	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g038900v5	NULL	NULL	tpms	4	Cre01.g038900	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g038900v5	NULL	NULL	tpms	5	Cre01.g038900	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g038900v5	NULL	NULL	tpms	7	Cre01.g038900	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g038900v5	NULL	NULL	tpms	3	Cre01.g038900	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g038900v5	NULL	NULL	tpms	4	Cre01.g038900	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g038900v5	NULL	NULL	tpms	9	Cre01.g038900	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g038900v5	NULL	NULL	tpms	9	Cre01.g038900	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g038900v5	0.2751	29	tpms	34	Cre01.g038900	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g076550v5	NULL	NULL	tpms	9	Cre02.g076550	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g076550v5	NULL	NULL	tpms	7	Cre02.g076550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g076550v5	NULL	NULL	tpms	8	Cre02.g076550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g076550v5	NULL	NULL	tpms	8	Cre02.g076550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g076550v5	NULL	NULL	tpms	4	Cre02.g076550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g076550v5	NULL	NULL	tpms	10	Cre02.g076550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g076550v5	NULL	NULL	tpms	13	Cre02.g076550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g076550v5	0.2813	30	tpms	46	Cre02.g076550	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g673057v5	NULL	NULL	tpms	9	Cre16.g673057	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g673057v5	NULL	NULL	tpms	12	Cre16.g673057	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g673057v5	NULL	NULL	tpms	14	Cre16.g673057	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g673057v5	NULL	NULL	tpms	9	Cre16.g673057	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g673057v5	NULL	NULL	tpms	8	Cre16.g673057	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g673057v5	NULL	NULL	tpms	12	Cre16.g673057	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g673057v5	NULL	NULL	tpms	17	Cre16.g673057	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g673057v5	0.2864	31	tpms	60	Cre16.g673057	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g115950v5	NULL	NULL	tpms	4	Cre02.g115950	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g115950v5	NULL	NULL	tpms	7	Cre02.g115950	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g115950v5	NULL	NULL	tpms	3	Cre02.g115950	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g115950v5	NULL	NULL	tpms	4	Cre02.g115950	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g115950v5	NULL	NULL	tpms	3	Cre02.g115950	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g115950v5	NULL	NULL	tpms	7	Cre02.g115950	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g115950v5	NULL	NULL	tpms	21	Cre02.g115950	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g115950v5	0.2865	32	tpms	72	Cre02.g115950	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g609900v5	NULL	NULL	tpms	2	Cre14.g609900	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g609900v5	NULL	NULL	tpms	5	Cre14.g609900	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g609900v5	NULL	NULL	tpms	4	Cre14.g609900	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g609900v5	NULL	NULL	tpms	7	Cre14.g609900	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g609900v5	NULL	NULL	tpms	4	Cre14.g609900	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g609900v5	NULL	NULL	tpms	4	Cre14.g609900	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g609900v5	NULL	NULL	tpms	6	Cre14.g609900	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g609900v5	0.2898	33	tpms	23	Cre14.g609900	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g482650v5	NULL	NULL	tpms	9	Cre11.g482650	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g482650v5	NULL	NULL	tpms	7	Cre11.g482650	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g482650v5	NULL	NULL	tpms	5	Cre11.g482650	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g482650v5	NULL	NULL	tpms	4	Cre11.g482650	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g482650v5	NULL	NULL	tpms	11	Cre11.g482650	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g482650v5	NULL	NULL	tpms	15	Cre11.g482650	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g482650v5	NULL	NULL	tpms	46	Cre11.g482650	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g482650v5	0.2925	34	tpms	156	Cre11.g482650	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g694550v5	NULL	NULL	tpms	0.3	Cre16.g694550	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g694550v5	NULL	NULL	tpms	2	Cre16.g694550	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g694550v5	NULL	NULL	tpms	2	Cre16.g694550	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g694550v5	NULL	NULL	tpms	0.5	Cre16.g694550	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g694550v5	NULL	NULL	tpms	0.6	Cre16.g694550	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g694550v5	NULL	NULL	tpms	0.7	Cre16.g694550	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g694550v5	NULL	NULL	tpms	1	Cre16.g694550	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g694550v5	0.2998	35	tpms	6	Cre16.g694550	g8
